"site","title","link","title_wordcnt"
"News, sport and opinion from the Guardian's US edition | The Guardian","Working Class Hero by John Lennon","https://www.theguardian.com/us-news/2017/apr/03/working-class-hero-john-lennon-protest-playlist-no-5",6
"News, sport and opinion from the Guardian's US edition | The Guardian","Learn more about Guardian Labs content , ","https://www.theguardian.com/content-funding",7
"Breaking News and Opinion on The Huffington Post | The Huffington Post","O'Reilly Once Said Female Anchors Should Be 'Good-Looking Babe[s]'","http://www.huffingtonpost.com/entry/bill-oreilly-female-anchors_us_58e518ace4b0917d3476270e?mwt4eorom76kzkt9&ncid=inblnkushpmg00000009",9
"Breaking News and Opinion on The Huffington Post | The Huffington Post","Facebook Releases New Tools To Combat Revenge Porn","http://www.huffingtonpost.com/entry/facebook-revenge-porn-tools_us_58e52cb7e4b0917d347664ec?jq&ncid=inblnkushpmg00000009",8
"Breaking News and Opinion on The Huffington Post | The Huffington Post","Ivanka Says She'll Push For Women's Equality -- But Not In A Pushy Way","http://www.huffingtonpost.com/entry/ivanka-trump-women_us_58e50a97e4b0d0b7e166e5ac?ncid=inblnkushpmg00000009",14
"Breaking News and Opinion on The Huffington Post | The Huffington Post","Ivanka Trump Defends Her Role In The White House","http://www.huffingtonpost.com/entry/ivanka-trump-white-house-role_us_58e4d928e4b0f4a923b3becb?i6a&ncid=inblnkushpmg00000009",9
"Breaking News and Opinion on The Huffington Post | The Huffington Post","Senator Stages All-Night Protest On Senate Floor Against Gorsuch Nomination","http://www.huffingtonpost.com/entry/jeff-merkley-senate-protest_us_58e466f8e4b03a26a367750d?jp4467aqz61zfflxr&ncid=inblnkushpmg00000009",10
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","Restaurant Owner Deported After 20 Years in U.S.","https://www.wsj.com/articles/after-20-years-in-u-s-indiana-restaurant-owner-is-deported-1491443231",8
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","Behind J.P Morgan’s $100 Million Cell Phone Trade","http://blogs.wsj.com/moneybeat/2017/04/05/behind-j-p-morgans-100-million-cell-phone-trade/",8
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","The Back-Door Route to a European Vacation","https://www.wsj.com/articles/the-back-door-route-to-a-european-vacation-1491408205",7
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","The Flawed Case Against Pricing Carbon","https://www.wsj.com/articles/why-the-u-s-needs-a-social-cost-of-carbon-1491418457",6
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","Before a Big Game, Soccer Players Practice Passing, Shooting and Holding Their Ears","https://www.wsj.com/articles/whats-that-coach-i-cant-hear-you-over-the-north-korean-propaganda-1491402409",13
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","Jeff Bezos Sees ‘Golden Age’ for Entrepreneurs in Space","https://www.wsj.com/articles/jeff-bezos-sees-golden-age-for-entrepreneurs-in-space-1491436671",9
"ABC News – Breaking News, Latest News, Headlines & Videos","
								Deputy constable killed at courthouse, gunman sought
							","http://abcnews.go.com/US/gunman-large-killing-deputy-constable-texas-courthouse/story?id=46543190",7
"ABC News – Breaking News, Latest News, Headlines & Videos","2 'dangerous' inmates escape correctional center","http://abcnews.go.com/US/dangerous-inmates-escape-washington-state-correctional-center/story?id=46586791",6
"ABC News – Breaking News, Latest News, Headlines & Videos","Sheriff charged with assault in woman's handcuffing","http://abcnews.go.com/US/wireStory/missouri-sheriff-charged-assault-womans-handcuffing-46606959",7
"ABC News – Breaking News, Latest News, Headlines & Videos","UK's Labour criticized over response to Nazi comments","http://abcnews.go.com/International/wireStory/uks-labour-criticized-response-nazi-comments-46589303",8
"ABC News – Breaking News, Latest News, Headlines & Videos","China blasts India over Dalai Lama visit to disputed area","http://abcnews.go.com/International/wireStory/china-blasts-india-dalai-lama-visit-disputed-area-46590112",10
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","Secret Service agent suspended after meeting with prostitute","https://www.washingtonpost.com/politics/secret-service-agent-suspended-after-meeting-with-prostitute/2017/04/05/41b3112a-1a5e-11e7-8598-9a99da559f9e_story.html",8
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","Democrats clamor to take on Rep. Comstock in northern Virginia","https://www.washingtonpost.com/local/virginia-politics/democrats-clamor-to-take-on-rep-comstock-in-northern-virginia/2017/04/05/a67d40da-132e-11e7-9e4f-09aa75d3ec57_story.html",10
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","Threat of severe storms early Thursday morning into the afternoon","https://www.washingtonpost.com/news/capital-weather-gang/wp/2017/04/05/severe-storms-possible-early-thursday-morning-into-the-afternoon/",10
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","Megyn Kelly’s Exit From Fox News Is No Longer in Dispute","https://www.wsj.com/articles/megyn-kellys-exit-from-fox-news-is-no-longer-in-dispute-1491436103",11
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","Facebook Takes Aim at ‘Revenge Porn’","https://www.wsj.com/articles/facebook-takes-aim-at-revenge-porn-1491428994",6
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","MGM to Buy Stakes in Epix From Viacom, Lions Gate in $1 Billion Deal","https://www.wsj.com/articles/mgm-to-buy-stakes-in-epix-from-viacom-lions-gate-in-1-billion-deal-1491428538",14
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","Constellation Brands: This Trump Trade Has More Upside Ahead","https://www.wsj.com/articles/constellation-brands-this-trump-trade-has-more-upside-ahead-1491419694",9
"ABC News – Breaking News, Latest News, Headlines & Videos","19 students suffer minor injuries in bus crash","http://abcnews.go.com/US/wireStory/19-students-suffer-minor-injuries-massachusetts-bus-crash-46596225",8
"ABC News – Breaking News, Latest News, Headlines & Videos","VA defends work to fix troubled veteran suicide hotline","http://abcnews.go.com/Health/wireStory/dismissing-auditors-va-suicide-hotline-problems-fixed-46562132",9
"ABC News – Breaking News, Latest News, Headlines & Videos","Authorities rounding up, killing gay men: Russian paper  ","http://abcnews.go.com/International/chechen-authorities-rounding-killing-gay-men-prophylactic-purge/story?id=46541508",8
"ABC News – Breaking News, Latest News, Headlines & Videos","Japan allows schools to study banned imperial order","http://abcnews.go.com/International/wireStory/japan-cabinet-schools-study-banned-imperial-order-46562433",8
"ABC News – Breaking News, Latest News, Headlines & Videos","NJ cat missing 2.5 years reunited with family","http://abcnews.go.com/Weird/wireStory/jersey-cat-missing-years-reunited-family-46592294",8
"ABC News – Breaking News, Latest News, Headlines & Videos","Armed gang bursts into jail, frees 3 suspects","http://abcnews.go.com/International/wireStory/armed-gang-bursts-jail-frees-suspects-mexico-46596113",8
"ABC News – Breaking News, Latest News, Headlines & Videos","
								St. Petersburg honors bombing victims as investigation continues
							","http://abcnews.go.com/International/st-petersburg-honors-bombing-victims-investigation-continues/story?id=46603766",8
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","The new lighting in Metro is like sitting in a Xerox machine. And it’s driving us crazy.","https://www.washingtonpost.com/lifestyle/style/the-new-lighting-in-metro-is-like-sitting-in-a-xerox-machine-and-its-driving-us-crazy/2017/04/05/b34c85da-d780-11e6-9f9f-5cdb4b7f8dd7_story.html",17
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","ICE arrests 82 in five-day sweep in Virginia, Maryland and D.C.","https://www.washingtonpost.com/local/virginia-politics/ice-arrests-82-in-five-day-sweep-in-virginia-maryland-and-dc/2017/04/05/9b5b6304-1a30-11e7-855e-4824bbb5d748_story.html",11
"News, sport and opinion from the Guardian's US edition | The Guardian","Coalition of 17 states challenges Trump","https://www.theguardian.com/environment/2017/apr/05/climate-change-legal-challenge-donald-trump",6
"News, sport and opinion from the Guardian's US edition | The Guardian","Coalition of 17 states challenges Trump","https://www.theguardian.com/environment/2017/apr/05/climate-change-legal-challenge-donald-trump",6
"Los Angeles Times - California, national and world news - Los Angeles Times","Trump's war on journalism","http://www.latimes.com/projects/la-ed-trumps-war-on-journalism/",4
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","Australian Bank Accounts Under Scrutiny in Tax Evasion Probe","https://www.wsj.com/articles/australian-bank-accounts-probed-in-global-tax-evasion-investigation-1491394591",9
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","Cisco’s CEO to Join BlackRock’s Board","https://www.wsj.com/articles/ciscos-ceo-to-join-blackrocks-board-1491426181",6
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","Schneider National Raises $550 Million in IPO","https://www.wsj.com/articles/schneider-national-ipo-puts-freight-market-to-the-test-1491384602",7
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","Homeland Security Chief Doesn’t Envision Solid Wall Along U.S.-Mexico Border","https://www.wsj.com/articles/homeland-security-secretary-doesnt-see-building-a-solid-wall-along-u-s-mexico-border-1491418726",10
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","Judge Denies DOJ Request to Delay Baltimore Police Hearing","https://www.wsj.com/articles/judge-denies-justice-department-request-to-delay-baltimore-police-oversight-hearing-1491421787",9
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","Alabama Ethics Panel Finds Probable Cause in Bentley Case","https://www.wsj.com/articles/alabama-ethics-panel-finds-probable-cause-that-governor-may-have-broken-law-1491439634",9
"ABC News – Breaking News, Latest News, Headlines & Videos","
								Barry Manilow opens up about 40-year romance with husband Garry Kief
							","http://abcnews.go.com/Entertainment/barry-manilow-opens-40-year-romance-husband-garry/story?id=46593074",11
"ABC News – Breaking News, Latest News, Headlines & Videos","
											Barry Manilow opens up about his sexuality
										","http://abcnews.go.com/GMA/video/barry-manilow-opens-sexuality-46579242",7
"ABC News – Breaking News, Latest News, Headlines & Videos","
											Pierce Brosnan: 'I don't look at the glass as half full'
										","http://abcnews.go.com/Entertainment/pierce-brosnan-opens-heartbreak-glass-half-full/story?id=46598960",11
"ABC News – Breaking News, Latest News, Headlines & Videos","
								Police chase leaves fence jumper needing new pants  
							","http://abcnews.go.com/US/police-chase-leaves-fence-jumper-needing-pants/story?id=46590943",8
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","F-16 military jet crashes near Joint Base Andrews in Maryland; pilot parachutes out","https://www.washingtonpost.com/local/public-safety/small-plane-down-in-clinton-md/2017/04/05/c42edf9e-1a04-11e7-9887-1a5314b56a08_story.html",13
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","Melania Trump and the politics of airbrushing","https://www.washingtonpost.com/news/arts-and-entertainment/wp/2017/04/05/melania-trump-and-the-politics-of-airbrushing/",7
"News, sport and opinion from the Guardian's US edition | The Guardian","EPA sued for reversing Obama-era move to ban chlorpyrifos","https://www.theguardian.com/environment/2017/apr/05/environmentalists-sue-epa-pesticide-chlorpyrifos",9
"News, sport and opinion from the Guardian's US edition | The Guardian","Union battle could see company leave another major city","https://www.theguardian.com/technology/2017/apr/05/uber-drivers-union-seattle-legal-battle",9
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","Father-Daughter Duo Accused of EB-5 Visa Fraud","https://www.wsj.com/articles/father-daughter-duo-accused-of-eb-5-visa-fraud-1491435354",7
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","India Moves Mountains to Build Military Road to China","https://www.wsj.com/articles/india-moves-mountains-to-build-military-road-to-china-border-1491384609",9
"ABC News – Breaking News, Latest News, Headlines & Videos","
								William, Kate and Harry honor victims of London terror attack
							","http://abcnews.go.com/Entertainment/prince-william-princess-kate-prince-harry-meet-american/story?id=46590249",10
"ABC News – Breaking News, Latest News, Headlines & Videos","
											Prince Harry takes on mother's cause to rid world of land mines
										","http://abcnews.go.com/Entertainment/prince-harry-honors-princess-dianas-legacy-emotional-speech/story?id=46590174",12
"ABC News – Breaking News, Latest News, Headlines & Videos","
											Mel B granted temporary restraining order against ex Stephen Belafonte
										","http://abcnews.go.com/Entertainment/mel-granted-temporary-restraining-order-estranged-husband-stephen/story?id=46581039",10
"ABC News – Breaking News, Latest News, Headlines & Videos","
											Amy Schumer on comedy: 'I hate seeing female comics be mean about women'
										","http://abcnews.go.com/Entertainment/amy-schumer-comedy-hate-female-comics-women/story?id=46594465",13
"ABC News – Breaking News, Latest News, Headlines & Videos","
											'Orange Is the New Black' actress shares love for co-star, why she missed her wedding
										","http://abcnews.go.com/Entertainment/orange-black-actress-uzo-aduba-shares-love-samira/story?id=46569118",15
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","Tanner Roark recovers from shaky start as Nats beat Marlins again, 6-4","https://www.washingtonpost.com/sports/nationals/tanner-roark-recovers-from-shaky-start-as-nats-beat-marlins-again-6-4/2017/04/05/e061f674-1a36-11e7-bcc2-7d1a0973e7b2_story.html",12
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","Smithsonian facility welcomes an ‘incredible pile’ of cheetah cubs","https://www.washingtonpost.com/news/local/wp/2017/04/05/meet-an-incredible-pile-of-cheetah-cubs/",9
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","Police say man video-recorded his sexual assaults of girls younger than 5","https://www.washingtonpost.com/local/public-safety/just-horrific-police-say-man-recorded-his-sexual-assaults-of-girls-younger-than-5/2017/04/05/f15cac70-1965-11e7-9887-1a5314b56a08_story.html",12
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","Missing Bethesda man found dead near the Appalachian Trail in Virginia","https://www.washingtonpost.com/local/public-safety/missing-bethesda-man-found-dead-near-the-appalachian-trail-in-virginia/2017/04/05/5b580c4e-1a3a-11e7-9887-1a5314b56a08_story.html",11
"News, sport and opinion from the Guardian's US edition | The Guardian","Court rules companies can't discriminate against employees","https://www.theguardian.com/world/2017/apr/05/lgbt-workplace-discrimination-ruling",7
"News, sport and opinion from the Guardian's US edition | The Guardian","Activists fight law barring cities from raising minimum wage","https://www.theguardian.com/us-news/2017/apr/05/minimum-wage-north-carolina-pre-emption-law",9
"News, sport and opinion from the Guardian's US edition | The Guardian","Copper mine's fate hints at light at the end of tunnel for Michigan","https://www.theguardian.com/us-news/2017/apr/05/michigan-copper-mines-keweenaw-peninsula",13
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","The Best Men’s Spring Jackets from Four Brands You Should Know","https://www.wsj.com/articles/the-best-mens-spring-jackets-from-four-new-brands-you-should-know-1491418679",11
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","Can You Update a Passover Menu and Still Satisfy Traditionalists?","https://www.wsj.com/articles/can-you-update-a-passover-menu-and-still-satisfy-traditionalists-1491415213",10
"ABC News – Breaking News, Latest News, Headlines & Videos","
								Kerry Washington on how her 'Scandal' character has changed her
							","http://abcnews.go.com/Entertainment/kerry-washington-scandal-character-olivia-pope-changed/story?id=46569420",10
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","Melania Trump visits all-girls charter school with Jordan’s Queen Rania","https://www.washingtonpost.com/news/education/wp/2017/04/05/melania-trump-visits-all-girls-charter-school-with-jordans-queen-rania-and-betsy-devos/",10
"News, sport and opinion from the Guardian's US edition | The Guardian","Sheriff attacks Trump golf course complaint about woman urinating","https://www.theguardian.com/uk-news/2017/apr/05/activist-rohan-beyts-loses-case-against-trump-golf-course-over-urination-photographs",9
"News, sport and opinion from the Guardian's US edition | The Guardian","Aung San Suu Kyi: 'ethnic cleansing' too strong a term for crisis","https://www.theguardian.com/world/2017/apr/05/myanmar-aung-san-suu-kyi-ethnic-cleansing",12
"News, sport and opinion from the Guardian's US edition | The Guardian","Spain accused of causing traffic jams amid Brexit tensions","https://www.theguardian.com/world/2017/apr/06/spain-gibraltar-traffic-jams--brexit-tensions",9
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","Iraq Attack Kills 35, Highlights Security Challenge","https://www.wsj.com/articles/islamic-state-attack-in-iraqi-city-of-tikrit-kills-40-highlighting-security-challenge-1491400528",7
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","Trade Tensions Loom Over Trump-Xi Summit","https://www.wsj.com/articles/u-s-china-trade-tensions-loom-over-trump-xi-summit-1491408094",6
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","North Korea Launches Missile Off of Korean Peninsula","https://www.wsj.com/articles/north-korea-launches-projectile-into-waters-off-korean-peninsula-east-coast-1491347302",8
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","When People Die at Sea, Cruise Operators Often Get a Pass","https://www.wsj.com/articles/when-people-die-at-sea-cruise-operators-often-sail-1491404548",11
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","The Right Opens Front in Fight Over Rhodes Scholars’ Namesake","https://www.wsj.com/articles/the-right-opens-front-in-fight-over-rhodes-scholars-namesake-1491384620",10
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","Chicago Mayor Touts New Requirement to Graduate: Proof of a Plan","https://www.wsj.com/articles/chicago-mayor-touts-new-requirement-to-graduate-proof-of-a-plan-1491435382",11
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","The Gorsuch filibuster is about far more than payback","https://www.washingtonpost.com/opinions/the-gorsuch-filibuster-is-about-far-more-than-payback/2017/04/05/1281201c-1a32-11e7-bcc2-7d1a0973e7b2_story.html",9
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","The ‘alternative facts’ epidemic goes way beyond politics","https://www.washingtonpost.com/opinions/the-alternative-facts-epidemic-goes-way-beyond-politics/2017/04/05/01a75ee0-1966-11e7-855e-4824bbb5d748_story.html",8
"News, sport and opinion from the Guardian's US edition | The Guardian","New Brunswick becomes first province to offer free abortion pill","https://www.theguardian.com/world/2017/apr/05/canada-free-abortion-pill-new-brunswick",10
"News, sport and opinion from the Guardian's US edition | The Guardian","Trump urged not to 'double the tragedy' of deaths by cutting US aid to UN","https://www.theguardian.com/global-development/2017/apr/05/trump-double-tragedy-congo-us-aid-un-investigators-michael-sharp-zaida-catalan",15
"News, sport and opinion from the Guardian's US edition | The Guardian","Rape victims should marry their rapists, MP tells parliament","https://www.theguardian.com/world/2017/apr/05/victims-should-marry-their-rapists-malaysian-mp-tells-parliament",9
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","Bannon Removed From National Security Council","https://www.wsj.com/articles/steve-bannon-removed-from-security-councils-principals-committee-1491407076",6
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","Claire McCaskill Denounces ‘Un-American’ Extreme Vetting Proposals","http://blogs.wsj.com/washwire/2017/04/05/claire-mccaskill-denounces-un-american-extreme-vetting-proposals/",7
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","Virginia Legislators Stop Gov. McAuliffe’s Attempt to Expand Medicaid","https://www.wsj.com/articles/virginia-legislators-stop-gov-mcauliffes-attempt-to-expand-medicaid-1491434417",9
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","U.S. Nonmanufacturing Activity Expands at Slower Pace","https://www.wsj.com/articles/u-s-non-manufacturing-activity-expanded-at-slower-pace-in-march-1491401703",7
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","Lacker’s Resignation After Leak Deals Blow to the Fed","https://www.wsj.com/articles/richmond-feds-lacker-announces-departure-effective-tuesday-1491326154",9
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","Personal irresponsibility: A concise history of Trump’s buck-passing","https://www.washingtonpost.com/opinions/personal-irresponsibility-a-concise-history-of-trumps-buck-passing/2017/04/05/b94fc804-1a31-11e7-9887-1a5314b56a08_story.html",8
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","How Trump can stop China from eating our lunch","https://www.washingtonpost.com/opinions/global-opinions/how-trump-can-stop-china-from-eating-our-lunch/2017/04/05/b83e4460-1953-11e7-bcc2-7d1a0973e7b2_story.html",9
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","The Syrian genocide is now Trump’s problem","https://www.washingtonpost.com/blogs/right-turn/wp/2017/04/05/the-syrian-genocide-is-now-trumps-problem/",7
"News, sport and opinion from the Guardian's US edition | The Guardian","India's answer to Trump wants to raze Pakistan founder's home","https://www.theguardian.com/world/2017/apr/05/enemy-property-indias-answer-to-trump-wants-to-raze-pakistan-founders-home",10
"News, sport and opinion from the Guardian's US edition | The Guardian","Chinese patrol ships keep presence around Malaysian reefs","https://www.theguardian.com/world/2017/apr/05/chinese-patrol-ships-keep-presence-around-malaysian-reefs",8
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","Private Sector Reports Stronger-Than-Expected Boost to Payrolls in March","https://www.wsj.com/articles/private-sector-reports-stronger-than-expected-boost-to-payrolls-in-march-1491397601",9
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","Shell Sells Stake in New Zealand Gas Field","https://www.wsj.com/articles/shell-sells-its-stake-in-new-zealand-gas-field-1491443702",8
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","Panera Bread Agrees to $7.16 Billion Buyout by JAB Holding","https://www.wsj.com/articles/jab-to-buy-panera-bread-in-7-16-billion-deal-1491388746",10
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","Walgreens CEO Says Rite Aid Deal Closing Soon","https://www.wsj.com/articles/walgreens-boots-still-sees-rite-aid-deal-closing-by-july-1491392914",8
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","Apple Pay’s Growth Hits Hurdles: Wary Shoppers, Confused Clerks","https://www.wsj.com/articles/apple-pay-promised-to-make-plastic-obsolete-then-came-wary-shoppers-confused-clerks-1491384606",9
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","Fuel-Cell Maker to Help Amazon Improve Warehouse Efficiency","https://www.wsj.com/articles/fuel-cell-maker-to-help-amazon-improve-warehouse-efficiency-1491418128",8
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","The Internet’s Grade-Inflation Problem","https://www.wsj.com/articles/when-4-3-stars-is-average-the-internets-grade-inflation-problem-1491414200",4
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","The Texas-size scapegoating of an illegal voter is a travesty of justice","https://www.washingtonpost.com/opinions/the-texas-size-scapegoating-of-an-illegal-voter-is-a-travesty-of-justice/2017/04/05/94b8e3b2-1a05-11e7-855e-4824bbb5d748_story.html",12
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","IRS took millions of dollars from innocent people, inspector general finds","https://www.washingtonpost.com/news/wonk/wp/2017/04/05/the-irs-took-millions-from-innocent-people-because-of-how-they-managed-their-bank-accounts-inspector-general-finds/",11
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","Global Markets Fall on Uncertainty Over U.S. Policy","https://www.wsj.com/articles/global-markets-fall-on-uncertainty-over-u-s-policy-1491446490",8
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","Green-Energy PACE Home Loans Catch Congress’s Ire","https://www.wsj.com/articles/fastest-growing-type-of-loan-faces-political-backlash-1491384612",7
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","Wells Fargo’s Aggressive Sales Tactics Hit Small Firms","https://www.wsj.com/articles/wells-fargos-aggressive-sales-tactics-hit-small-firms-1491384600",8
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","Jane Fonda Buys Los Angeles Townhome","https://www.wsj.com/articles/jane-fonda-buys-los-angeles-townhome-1491401990",6
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","When Home Buyers Change Their Minds","https://www.wsj.com/articles/when-home-buyers-change-their-minds-1491403395",6
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","Farm-to-Condo Movement Stakes Its Claim to Brooklyn Rooftop","https://www.wsj.com/articles/farm-to-condo-movement-stakes-its-claim-to-brooklyn-rooftop-1491391801",8
"ABC News – Breaking News, Latest News, Headlines & Videos","
								Katey Sagal looks back on 'Married With Children' 30 years later
							","http://abcnews.go.com/Entertainment/katey-sagal-back-married-children-30-years/story?id=46576613",11
"ABC News – Breaking News, Latest News, Headlines & Videos","
											Netflix does away with star ratings in favor of thumbs
										","http://abcnews.go.com/Entertainment/netflix-star-ratings-favor-thumbs/story?id=46603438",10
"ABC News – Breaking News, Latest News, Headlines & Videos","
											Alan Jackson and more are Country Music Hall of Fame inductees 
										","http://abcnews.go.com/Entertainment/alan-jackson-newest-country-music-hall-fame-inductees/story?id=46597182",11
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","Culture of misogyny makes O’Reilly’s hotline defense nothing short of ridiculous","https://www.washingtonpost.com/lifestyle/style/culture-of-misogyny-makes-oreillys-hotline-defense-nothing-short-of-ridiculous/2017/04/05/671acdd0-1a0a-11e7-855e-4824bbb5d748_story.html",11
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","Is this the end of Bill O’Reilly? That’s a complicated question.","https://www.washingtonpost.com/lifestyle/style/is-this-the-end-of-bill-oreilly-thats-a-complicated-question/2017/04/05/e83e0f46-1a17-11e7-855e-4824bbb5d748_story.html?utm_term=.8910cbbe610a",11
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post","Long shadow cast by psychiatrist on transgender issues finally recedes at Johns Hopkins","https://www.washingtonpost.com/national/health-science/long-shadow-cast-by-psychiatrist-on-transgender-issues-finally-recedes-at-johns-hopkins/2017/04/05/e851e56e-0d85-11e7-ab07-07d9f521f6b5_story.html",13
"News, sport and opinion from the Guardian's US edition | The Guardian","He chose life on the streets to spread a message of love","https://www.theguardian.com/us-news/2017/apr/05/berkeley-hate-man-dies-homeless-reporter-mark-hawthorne",12
"News, sport and opinion from the Guardian's US edition | The Guardian","The A-list films that no one saw","https://www.theguardian.com/film/filmblog/2017/apr/05/box-office-bombs-shia-labeouf-emma-watson-halle-berrt",7
"News, sport and opinion from the Guardian's US edition | The Guardian","Mexican state's drop in crime seemed too good to be true – because it was","https://www.theguardian.com/society/2017/apr/05/mexico-nayarit-cartel-drug-crime-edgar-veytia",15
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","How Dustin Johnson Keeps Golf Simple","https://www.wsj.com/articles/masters-2017-dustin-johnsons-master-plan-underthink-it-1491407248",6
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","Minor-League Hockey Is Getting Less Violent—and Less Popular","https://www.wsj.com/articles/minor-league-hockey-is-getting-less-violentand-less-popular-1491411116",8
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","Women’s National Team Reaches Deal With U.S. Soccer","https://www.wsj.com/articles/womens-national-team-reaches-deal-with-u-s-soccer-1491413168",8
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","Photos of the Day: April 5","https://www.wsj.com/articles/photos-of-the-day-april-5-1491419904",6
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","Spring Quiche With Mushrooms and Asparagus: 35-Minute Recipe","https://www.wsj.com/articles/spring-quiche-with-mushrooms-and-asparagus-35-minute-recipe-1491419973",8
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video","Portrait of a Geisha—in Flowers","https://www.wsj.com/articles/portrait-of-a-geishain-flowers-1491410383",5
"ABC News – Breaking News, Latest News, Headlines & Videos","
								Julia Roberts reveals which movie of hers she can't wait for her daughter to see
							","http://abcnews.go.com/GMA/julia-roberts-reveals-movie-wait-daughter/story?id=46590290",15
"ABC News – Breaking News, Latest News, Headlines & Videos","
											David Letterman replaces Neil Young at Rock Hall show
										","http://abcnews.go.com/Entertainment/wireStory/david-letterman-replaces-neil-young-rock-hall-show-46594789",9
"ABC News – Breaking News, Latest News, Headlines & Videos","
											Susan Sarandon addresses alleged feud with Julia Roberts 
										","http://abcnews.go.com/Entertainment/susan-sarandon-addresses-alleged-feud-julia-roberts-stepmom/story?id=46567563",8
